datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
2012-08-19 09:00:00;3;0;0.0;2.0;27.06;31.06;74;0.0;86.0;184.0;270
2012-12-01 04:00:00;4;0;0.0;1.0;10.66;14.395;81;6.0032;0.0;5.0;5
2012-04-08 19:00:00;2;0;0.0;1.0;24.6;30.305;23;26.0027;89.0;187.0;276
2011-06-13 01:00:00;2;0;1.0;1.0;26.24;30.305;73;15.0013;6.0;10.0;16
2012-09-12 02:00:00;3;0;1.0;1.0;21.32;25.0;72;6.0032;2.0;9.0;11
2012-03-16 07:00:00;;0.0;;2.0;16.4;20.455;87;12.998;13.0;265.0;278
2011-02-01 09:00:00;;0.0;;2.0;6.56;11.365;93;0.0;2.0;114.0;116
2012-12-07 04:00:00;4;0;1.0;1.0;10.66;13.635;75;7.0015;0.0;10.0;10
2011-11-07 14:00:00;4;0;1.0;1.0;22.96;26.515;37;11.0014;30.0;115.0;145
2012-03-08 04:00:00;1;0;1.0;1.0;18.04;21.97;72;19.0012;0.0;2.0;2
2012-10-12 15:00:00;4;0;1.0;1.0;21.32;25.0;42;30.0026;138.0;317.0;455
2012-11-03 03:00:00;4;0;0.0;2.0;13.94;15.91;49;16.9979;6.0;22.0;28
2011-01-16 23:00:00;1;0;0.0;2.0;8.2;11.365;40;7.0015;0.0;18.0;18
2012-02-15 21:00:00;1;0;1.0;1.0;13.94;16.665;53;11.0014;8.0;170.0;178
2011-08-02 00:00:00;3;0;1.0;1.0;27.06;31.06;74;0.0;11.0;18.0;29
2011-04-16 00:00:00;Mist;0;0.0;2.0;14.76;17.425;81;15.0013;7.0;36.0;43
2011-09-17 20:00:00;3;0;0.0;1.0;21.32;25.0;68;8.9981;43.0;133.0;176
2012-04-02 02:00:00;2;0;1.0;3.0;18.04;21.97;94;8.9981;2.0;3.0;5
2011-09-03 20:00:00;3;0;0.0;1.0;28.7;33.335;79;11.0014;99.0;120.0;219
2011-05-04 07:00:00;2;0;1.0;3.0;13.94;15.15;93;23.9994;6.0;46.0;52
2012-07-14 17:00:00;3;0;0.0;3.0;28.7;33.335;79;11.0014;199.0;259.0;458
2012-02-12 16:00:00;1;0;0.0;1.0;8.2;8.335;34;31.0009;16.0;148.0;164
2011-02-11 06:00:00;1;0;1.0;1.0;4.1;9.09;68;0.0;1.0;23.0;24
2011-07-01 05:00:00;3;0;1.0;1.0;24.6;30.305;64;8.9981;3.0;27.0;30
2011-12-04 03:00:00;4;0;0.0;1.0;11.48;15.91;75;0.0;7.0;34.0;41
2011-09-12 15:00:00;3;0;3.0;1.0;30.34;33.335;48;6.0032;60.0;152.0;212
2012-06-04 07:00:00;2;0;1.0;1.0;22.96;26.515;60;15.0013;13.0;504.0;517
2012-02-09 05:00:00;1;0;1.0;1.0;8.2;9.09;75;19.0012;0.0;18.0;18
2012-11-04 23:00:00;4;0;0.0;2.0;12.3;15.15;56;11.0014;12.0;41.0;53
2011-11-06 22:00:00;4;0;0.0;1.0;14.76;18.94;87;0.0;5.0;40.0;45
2011-12-18 15:00:00;4;0;0.0;1.0;13.12;15.15;45;19.0012;23.0;184.0;207
2012-05-10 18:00:00;2;0;1.0;1.0;22.96;26.515;35;35.0008;109.0;661.0;770
2011-09-18 06:00:00;3;0;0.0;1.0;18.04;21.97;77;16.9979;2.0;10.0;12
2011-04-06 17:00:00;2;0;1.0;1.0;21.32;25.0;32;30.0026;53.0;303.0;356
2011-05-13 02:00:00;2;0;1.0;2.0;20.5;24.24;88;8.9981;3.0;8.0;11
2012-07-19 17:00:00;3;0;1.0;1.0;35.26;39.395;41;0.0;93.0;678.0;771
2011-12-15 05:00:00;4;0;1.0;2.0;13.12;15.15;70;19.0012;0.0;24.0;24
2012-06-18 01:00:00;2;0;1.0;1.0;22.14;25.76;77;15.0013;9.0;5.0;14
2011-03-18 14:00:00;1;0;1.0;1.0;27.06;31.06;39;16.9979;71.0;103.0;174
2012-01-04 13:00:00;1;0;1.0;2.0;5.74;6.06;43;16.9979;9.0;82.0;91
2011-09-01 09:00:00;3;0;1.0;1.0;26.24;30.305;69;7.0015;29.0;178.0;207
2012-09-05 19:00:00;3;0;1.0;1.0;30.34;34.85;70;11.0014;64.0;598.0;662
2012-07-14 20:00:00;3;0;0.0;1.0;29.52;35.605;84;6.0032;101.0;255.0;356
2011-01-18 13:00:00;1;0;1.0;2.0;8.2;9.85;86;15.0013;0.0;22.0;22
2012-05-02 08:00:00;2;0;1.0;2.0;22.96;26.515;88;0.0;26.0;640.0;666
2011-09-06 19:00:00;3;0;1.0;2.0;22.14;25.76;88;27.9993;12.0;269.0;281
2011-11-04 18:00:00;4;0;1.0;1.0;17.22;21.21;32;31.0009;35.0;339.0;374
2011-05-02 19:00:00;2;0;1.0;2.0;25.42;30.305;69;8.9981;46.0;268.0;314
2011-05-17 23:00:00;2;0;1.0;2.0;22.14;25.76;88;16.9979;7.0;49.0;56
2011-02-04 09:00:00;1;0;1.0;2.0;6.56;9.09;80;8.9981;3.0;124.0;127
2012-04-13 22:00:00;2;0;1.0;1.0;18.04;21.97;62;7.0015;34.0;181.0;215
2011-04-18 09:00:00;2;0;1.0;2.0;20.5;24.24;55;7.0015;37.0;132.0;169
2011-12-13 22:00:00;4;0;1.0;1.0;12.3;15.15;52;11.0014;5.0;102.0;107
2012-05-02 03:00:00;2;0;1.0;1.0;22.96;26.515;83;6.0032;0.0;6.0;6
2012-10-17 14:00:00;4;0;1.0;2.0;22.96;26.515;43;11.0014;82.0;188.0;270
2011-01-14 18:00:00;1;0;1.0;1.0;8.2;12.88;47;0.0;5.0;134.0;139
2012-04-18 22:00:00;2;0;1.0;2.0;17.22;21.21;77;6.0032;9.0;153.0;162
2011-12-04 17:00:00;4;0;0.0;1.0;15.58;19.695;76;8.9981;38.0;207.0;245
2011-11-19 15:00:00;4;0;0.0;1.0;17.22;21.21;41;12.998;120.0;262.0;382
2011-08-09 01:00:00;3;0;1.0;1.0;29.52;34.09;66;0.0;5.0;9.0;14
2012-10-08 12:00:00;4;1;0.0;2.0;17.22;21.21;63;11.0014;74.0;267.0;341
2012-06-16 07:00:00;2;0;0.0;1.0;22.14;25.76;68;12.998;10.0;68.0;78
2012-08-06 05:00:00;3;0;1.0;1.0;28.7;33.335;79;12.998;2.0;23.0;25
2012-05-12 04:00:00;2;0;0.0;1.0;18.04;21.97;67;7.0015;3.0;6.0;9
2012-12-11 23:00:00;4;0;1.0;1.0;12.3;14.395;52;15.0013;4.0;60.0;64
2012-11-01 23:00:00;4;0;3.0;1.0;13.94;16.665;57;11.0014;8.0;112.0;120
2011-03-12 09:00:00;1;0;0.0;1.0;11.48;14.395;65;7.0015;25.0;76.0;101
2011-12-07 21:00:00;4;0;1.0;3.0;12.3;12.88;87;35.0008;0.0;6.0;6
2011-04-16 07:00:00;2;0;0.0;2.0;16.4;20.455;82;27.9993;3.0;18.0;21
2012-02-03 06:00:00;1;0;1.0;1.0;9.84;12.12;65;11.0014;0.0;88.0;88
2012-01-18 18:00:00;1;0;1.0;1.0;9.84;10.605;32;23.9994;8.0;347.0;355
2011-06-14 02:00:00;2;0;1.0;1.0;24.6;31.06;49;19.0012;2.0;8.0;10
2011-09-14 15:00:00;3;0;1.0;1.0;31.98;35.605;49;16.9979;30.0;146.0;176
2011-02-10 14:00:00;1;0;1.0;1.0;8.2;9.09;27;19.0012;6.0;42.0;48
2011-01-08 22:00:00;1;0;0.0;1.0;4.92;5.305;36;26.0027;1.0;33.0;34
2012-04-03 19:00:00;2;0;1.0;1.0;22.96;26.515;26;7.0015;98.0;460.0;558
2011-09-10 04:00:00;3;0;0.0;1.0;23.78;27.275;94;6.0032;3.0;4.0;7
2011-04-07 02:00:00;2;0;1.0;1.0;17.22;21.21;54;0.0;0.0;7.0;7
2011-08-09 03:00:00;3;0;1.0;1.0;29.52;34.09;62;0.0;0.0;3.0;3
2011-11-06 23:00:00;4;0;0.0;1.0;13.94;17.425;87;6.0032;7.0;43.0;50
2011-08-10 00:00:00;3;0;1.0;1.0;30.34;33.335;51;15.0013;19.0;18.0;37
2011-05-02 02:00:00;2;0;1.0;2.0;18.04;21.97;77;15.0013;16.0;19.0;35
2012-09-06 20:00:00;3;0;1.0;1.0;27.06;30.305;78;15.0013;50.0;356.0;406
2012-05-11 07:00:00;2;0;1.0;1.0;17.22;21.21;50;16.9979;6.0;345.0;351
2012-03-13 08:00:00;;0.0;;;18.86;22.725;82;19.0012;22.0;571.0;593
2012-05-13 04:00:00;2;0;0.0;2.0;22.14;25.76;68;12.998;2.0;7.0;9
2011-05-11 04:00:00;2;0;1.0;2.0;19.68;23.485;88;8.9981;0.0;2.0;2
2012-03-10 06:00:00;1;0;0.0;1.0;9.02;10.605;44;19.0012;1.0;11.0;12
2012-09-16 05:00:00;3;0;0.0;1.0;20.5;24.24;72;0.0;3.0;10.0;13
2012-07-10 16:00:00;3;0;1.0;1.0;32.8;36.365;43;15.0013;89.0;346.0;435
2012-07-19 18:00:00;3;0;1.0;1.0;35.26;39.395;41;12.998;93.0;684.0;777
2012-07-07 14:00:00;3;0;0.0;2.0;39.36;43.18;30;8.9981;105.0;203.0;308
2012-07-13 05:00:00;3;0;1.0;2.0;27.06;31.82;56;6.0032;4.0;30.0;34
2012-12-15 06:00:00;4;0;0.0;2.0;9.84;14.395;75;0.0;0.0;11.0;11
2011-09-18 12:00:00;3;0;0.0;1.0;22.14;25.76;64;8.9981;135.0;229.0;364
2011-09-16 05:00:00;3;0;1.0;1.0;15.58;19.695;76;12.998;2.0;30.0;32
2011-02-09 12:00:00;1;0;1.0;2.0;7.38;9.09;40;15.0013;4.0;57.0;61
2012-04-19 16:00:00;2;0;1.0;1.0;25.42;31.06;41;7.0015;63.0;324.0;387
2012-05-09 01:00:00;2;0;1.0;2.0;24.6;28.79;78;16.9979;3.0;11.0;14
2011-11-08 07:00:00;4;0;1.0;1.0;12.3;15.91;87;7.0015;7.0;316.0;323
2011-08-04 19:00:00;3;0;1.0;1.0;28.7;33.335;74;19.0012;65.0;301.0;366
2011-01-12 09:00:00;1;0;1.0;1.0;6.56;6.82;59;22.0028;3.0;78.0;81
2012-08-12 03:00:00;3;0;0.0;1.0;25.42;29.545;73;6.0032;11.0;37.0;48
2012-12-10 19:00:00;4;0;1.0;1.0;21.32;25.0;77;19.0012;18.0;409.0;427
2012-11-16 20:00:00;4;0;1.0;1.0;14.76;16.665;46;16.9979;20.0;207.0;227
2012-07-07 08:00:00;3;0;0.0;1.0;33.62;41.665;63;12.998;32.0;120.0;152
2012-01-03 06:00:00;1;0;1.0;1.0;5.74;6.06;59;19.0012;4.0;81.0;85
2011-05-09 17:00:00;2.0;0;1.0;1.0;25.42;31.06;38;16.9979;59.0;539.0;598
2012-08-04 07:00:00;3;0;0.0;1.0;29.52;34.85;77;11.0014;18.0;49.0;67
2011-05-17 00:00:00;2;0;1.0;2.0;22.96;26.515;88;0.0;13.0;18.0;31
2012-10-06 22:00:00;;0;0.0;1.0;18.04;21.97;62;8.9981;45.0;140.0;185
2011-01-04 19:00:00;1;0;1.0;1.0;9.84;12.88;48;7.0015;2.0;110.0;112
2012-06-14 03:00:00;2;0;1.0;2.0;25.42;31.06;53;19.0012;1.0;4.0;5
2011-08-14 09:00:00;3;0;0.0;3.0;27.06;29.545;89;19.0012;27.0;76.0;103
2012-11-03 09:00:00;4;0;0.0;2.0;13.94;15.15;49;19.9995;31.0;188.0;219
2011-09-09 03:00:00;3;0;1.0;2.0;25.42;27.275;94;16.9979;1.0;1.0;2
2011-07-07 03:00:00;3;0;1.0;1.0;26.24;28.03;94;7.0015;2.0;2.0;4
2012-09-16 16:00:00;3;0;0.0;1.0;26.24;31.06;44;11.0014;194.0;402.0;596
2011-08-07 19:00:00;3;0;0.0;1.0;29.52;34.85;79;11.0014;68.0;160.0;228
2012-06-15 13:00:00;2;0;1.0;1.0;28.7;31.82;42;16.9979;121.0;272.0;393
2011-03-07 08:00:00;1;0;1.0;1.0;8.2;9.09;75;26.0027;11.0;200.0;211
2012-12-07 17:00:00;4;0;1.0;2.0;15.58;19.695;66;0.0;29.0;539.0;568
2011-11-03 12:00:00;4;0;1.0;1.0;20.5;24.24;51;12.998;17.0;162.0;179
2011-09-02 16:00:00;3;0;1.0;2.0;28.7;32.575;61;8.9981;82.0;299.0;381
2011-03-17 04:00:00;;0.0;;;13.94;16.665;71;12.998;0.0;3.0;3
2011-10-06 15:00:00;4;0;1.0;1.0;23.78;27.275;46;8.9981;62.0;157.0;219
2012-03-01 18:00:00;1;0;1.0;1.0;22.14;25.76;34;23.9994;27.0;498.0;525
2012-08-06 04:00:00;3;0;1.0;2.0;29.52;34.85;74;8.9981;3.0;8.0;11
2012-09-02 00:00:00;3;0;0.0;2.0;27.06;29.545;89;6.0032;27.0;72.0;99
2012-06-15 00:00:00;2;0;1.0;1.0;24.6;29.545;73;11.0014;26.0;68.0;94
2011-05-17 20:00:00;2;0;1.0;1.0;23.78;27.275;83;27.9993;30.0;253.0;283
2012-07-08 01:00:00;3;0;0.0;1.0;33.62;39.395;56;7.0015;25.0;99.0;124
2012-02-16 04:00:00;1;0;1.0;3.0;12.3;15.91;70;6.0032;0.0;3.0;3
2011-01-11 02:00:00;1;0;1.0;2.0;6.56;7.575;55;12.998;0.0;3.0;3
2011-09-12 08:00:00;3;0;1.0;1.0;24.6;28.79;78;6.0032;26.0;382.0;408
2011-05-14 15:00:00;2;0;0.0;2.0;22.14;25.76;94;11.0014;73.0;221.0;294
2011-03-11 08:00:00;1;0;1.0;1.0;11.48;13.635;70;16.9979;15.0;244.0;259
2011-12-15 00:00:00;4;0;1.0;1.0;13.12;15.91;70;11.0014;5.0;45.0;50
2011-09-07 00:00:00;3;0;1.0;2.0;22.14;25.76;94;15.0013;1.0;12.0;13
2011-01-17 13:00:00;1;1;;2.0;7.38;9.85;47;8.9981;13.0;80.0;93
2011-06-02 03:00:00;2;0;1.0;1.0;27.06;31.06;44;7.0015;0.0;4.0;4
2011-02-19 13:00:00;1;0;0.0;1.0;18.04;21.97;16;40.9973;52.0;103.0;155
2011-07-14 10:00:00;3;0;1.0;1.0;28.7;31.82;42;16.9979;32.0;95.0;127
2011-11-16 04:00:00;4;0;1.0;2.0;18.04;21.97;100;15.0013;1.0;3.0;4
2012-02-12 23:00:00;1;0;0.0;1.0;5.74;6.82;43;15.0013;0.0;23.0;23
2011-11-08 06:00:00;4;0;1.0;1.0;12.3;16.665;87;0.0;3.0;96.0;99
2011-09-12 21:00:00;;0;1.0;1.0;26.24;30.305;73;6.0032;29.0;166.0;195
2012-05-02 23:00:00;2;0;1.0;2.0;20.5;24.24;77;16.9979;21.0;77.0;98
2011-09-08 12:00:00;3;0;1.0;2.0;27.06;29.545;94;15.0013;17.0;85.0;102
2012-03-07 01:00:00;1;0;1.0;1.0;12.3;13.635;61;19.9995;1.0;4.0;5
2012-07-02 13:00:00;3;0;1.0;1.0;35.26;37.88;34;15.0013;74.0;162.0;236
2011-09-02 03:00:00;3;0;1.0;2.0;24.6;28.03;83;11.0014;4.0;4.0;8
2011-06-02 08:00:00;2;0;1.0;1.0;28.7;31.82;32;19.9995;25.0;442.0;467
2011-10-06 01:00:00;4;0;1.0;1.0;19.68;23.485;63;12.998;5.0;17.0;22
2012-04-03 08:00:00;2;0;1.0;1.0;13.94;18.18;57;0.0;27.0;577.0;604
2011-09-05 19:00:00;3;1;0.0;3.0;27.06;29.545;94;7.0015;52.0;123.0;175
2012-03-06 01:00:00;1;0;1.0;1.0;8.2;9.85;44;16.9979;0.0;6.0;6
2011-07-13 14:00:00;3;0;1.0;3.0;33.62;37.88;46;8.9981;27.0;89.0;116
2012-11-14 12:00:00;4;0;1.0;1.0;13.94;16.665;46;0.0;40.0;200.0;240
2012-06-04 23:00:00;2;0;1.0;1.0;23.78;27.275;49;19.9995;8.0;78.0;86
2012-04-12 07:00:00;2;0;1.0;1.0;12.3;13.635;65;22.0028;12.0;294.0;306
2011-08-02 01:00:00;3;0;1.0;1.0;27.06;31.06;74;7.0015;4.0;8.0;12
2012-06-09 00:00:00;2;0;0.0;1.0;26.24;31.06;53;7.0015;54.0;152.0;206
2012-08-18 01:00:00;3;0;0.0;3.0;25.42;27.275;94;11.0014;14.0;78.0;92
2012-08-02 05:00:00;3;0;1.0;1.0;27.06;29.545;89;8.9981;4.0;37.0;41
2012-09-14 18:00:00;3;0;1.0;1.0;29.52;32.575;45;15.0013;116.0;692.0;808
2012-03-13 10:00:00;1;0;1.0;1.0;21.32;25.0;77;15.0013;28.0;115.0;143
2012-01-05 01:00:00;1;0;1.0;1.0;8.2;11.365;51;6.0032;0.0;5.0;5
2012-03-10 10:00:00;1;0;0.0;1.0;10.66;11.365;35;27.9993;47.0;176.0;223
2011-06-05 22:00:00;2;0;0.0;1.0;26.24;29.545;78;15.0013;36.0;94.0;130
2012-12-11 06:00:00;4;0;1.0;2.0;13.94;15.15;71;19.9995;0.0;118.0;118
2012-02-12 13:00:00;1;0;0.0;1.0;6.56;6.06;40;30.0026;10.0;128.0;138
2011-02-05 03:00:00;1;0;0.0;2.0;9.84;12.12;75;11.0014;1.0;10.0;11
2011-06-08 08:00:00;2;0;1.0;1.0;31.16;35.605;58;11.0014;46.0;435.0;481
2012-02-16 22:00:00;1;0;1.0;2.0;13.12;17.425;81;0.0;3.0;108.0;111
2012-09-11 15:00:00;3;0;1.0;1.0;28.7;31.82;28;7.0015;73.0;253.0;326
2012-07-16 02:00:00;3;0;1.0;1.0;28.7;33.335;74;7.0015;4.0;11.0;15
2012-09-10 05:00:00;3;0;1.0;1.0;20.5;24.24;72;16.9979;4.0;36.0;40
2011-07-03 03:00:00;3;0;0.0;3.0;27.88;31.82;65;6.0032;8.0;25.0;33
2011-02-02 01:00:00;1;0;1.0;3.0;9.02;11.365;93;12.998;0.0;3.0;3
2012-05-04 15:00:00;2;0;1.0;2.0;29.52;34.09;62;7.0015;103.0;240.0;343
2011-10-18 14:00:00;4;0;1.0;2.0;25.42;31.06;41;11.0014;32.0;137.0;169
2012-01-10 00:00:00;1;0;1.0;2.0;9.02;12.12;87;7.0015;0.0;14.0;14
2011-06-04 10:00:00;2;0;0.0;1.0;26.24;31.06;38;7.0015;115.0;202.0;317
2011-03-03 08:00:00;1;0;1.0;1.0;5.74;6.06;39;19.9995;4.0;216.0;220
2011-05-10 07:00:00;2;0;1.0;2.0;18.04;21.97;62;8.9981;13.0;301.0;314
2012-02-07 20:00:00;1;0;1.0;1.0;14.76;17.425;50;8.9981;6.0;206.0;212
2011-07-06 20:00:00;3;0;1.0;1.0;29.52;34.85;74;16.9979;55.0;257.0;312
2011-05-10 15:00:00;2;0;1.0;2.0;26.24;31.06;33;6.0032;28.0;152.0;180
2012-11-09 12:00:00;4;0;1.0;1.0;18.04;21.97;41;22.0028;48.0;214.0;262
2012-06-08 19:00:00;2;0;1.0;1.0;30.34;32.575;30;15.0013;95.0;460.0;555
2011-02-08 20:00:00;1;0;1.0;1.0;6.56;6.82;40;22.0028;3.0;53.0;56
2012-12-05 11:00:00;4;0;1.0;1.0;18.04;21.97;44;19.0012;11.0;161.0;172
2012-05-11 20:00:00;2;0;1.0;1.0;25.42;30.305;25;8.9981;64.0;277.0;341
2012-11-11 09:00:00;4;0;0.0;1.0;14.76;18.94;77;0.0;94.0;179.0;273
2011-09-07 16:00:00;3;0;1.0;1.0;26.24;28.79;89;0.0;7.0;137.0;144
2011-03-18 21:00:00;1;0;1.0;1.0;25.42;31.06;46;7.0015;22.0;91.0;113
2012-04-15 05:00:00;2;0;0.0;1.0;20.5;24.24;68;11.0014;4.0;6.0;10
2011-11-12 15:00:00;4;0;0.0;1.0;21.32;25.0;29;19.0012;165.0;221.0;386
2012-02-14 11:00:00;1;0;1.0;2.0;12.3;15.15;45;11.0014;5.0;107.0;112
2011-04-05 06:00:00;2;0;1.0;2.0;19.68;23.485;88;22.0028;2.0;36.0;38
2012-06-17 11:00:00;2;0;0.0;1.0;25.42;31.06;57;7.0015;196.0;350.0;546
2012-06-16 00:00:00;2;0;0.0;1.0;23.78;27.275;56;8.9981;25.0;112.0;137
2011-10-14 17:00:00;4;0;1.0;1.0;23.78;27.275;46;27.9993;55.0;426.0;481
2011-09-10 10:00:00;3;0;0.0;1.0;28.7;32.575;65;16.9979;85.0;233.0;318
2012-10-07 11:00:00;4;0;0.0;2.0;17.22;21.21;71;7.0015;76.0;260.0;336
2012-11-13 11:00:00;4;0;1.0;1.0;13.12;15.15;70;16.9979;22.0;133.0;155
2012-04-17 13:00:00;2;0;1.0;1.0;25.42;31.06;29;16.9979;52.0;187.0;239
2011-01-07 00:00:00;1;0;1.0;2.0;8.2;9.85;64;12.998;4.0;13.0;17
2012-01-13 13:00:00;1;0;1.0;1.0;10.66;10.605;33;35.0008;14.0;140.0;154
2012-12-16 04:00:00;4;0;0.0;2.0;13.94;18.18;87;0.0;1.0;10.0;11
2011-07-13 16:00:00;3;0;1.0;2.0;27.06;29.545;89;0.0;23.0;118.0;141
2012-06-17 21:00:00;2;0;0.0;1.0;25.42;31.06;57;12.998;76.0;170.0;246
2011-01-10 19:00:00;1;0;1.0;1.0;6.56;8.335;47;11.0014;3.0;92.0;95
2012-05-18 13:00:00;2;0;1.0;1.0;26.24;31.06;36;11.0014;98.0;297.0;395
2012-07-11 13:00:00;3;0;1.0;2.0;32.8;35.605;42;11.0014;65.0;208.0;273
2012-01-09 18:00:00;1;0;1.0;4.0;8.2;11.365;86;6.0032;6.0;158.0;164
2012-12-08 02:00:00;;0;0.0;2.0;14.76;17.425;93;8.9981;3.0;67.0;70
2012-04-18 02:00:00;2;0;1.0;2.0;20.5;24.24;42;12.998;1.0;8.0;9
2012-02-11 00:00:00;1;0;0.0;2.0;12.3;15.15;70;8.9981;3.0;50.0;53
2012-11-05 17:00:00;4;0;1.0;1.0;13.94;15.91;46;15.0013;34.0;604.0;638
2011-12-11 12:00:00;4;0;0.0;1.0;10.66;15.15;35;0.0;42.0;246.0;288
2012-05-18 07:00:00;2;0;1.0;1.0;18.86;22.725;82;7.0015;40.0;475.0;515
2011-01-19 21:00:00;1;0;1.0;1.0;13.12;14.395;49;27.9993;4.0;55.0;59
2011-08-07 03:00:00;3;0;0.0;2.0;28.7;33.335;84;8.9981;9.0;23.0;32
2012-09-08 16:00:00;3;0;0.0;3.0;22.96;26.515;88;12.998;19.0;95.0;114
2012-01-18 03:00:00;1;0;1.0;2.0;18.04;21.97;51;32.9975;1.0;3.0;4
2011-01-07 18:00:00;;0.0;;;8.2;11.365;40;6.0032;7.0;116.0;123
2012-10-05 19:00:00;4.0;0;1.0;1.0;25.42;29.545;73;11.0014;67.0;433.0;500
2012-08-15 11:00:00;;0;1.0;2.0;30.34;34.09;58;12.998;80.0;155.0;235
2012-05-12 05:00:00;2;0;0.0;1.0;17.22;21.21;67;8.9981;5.0;8.0;13
2012-12-06 03:00:00;4;0;1.0;1.0;9.02;11.365;55;12.998;0.0;2.0;2
2012-04-06 10:00:00;2;0;1.0;1.0;14.76;16.665;40;22.0028;81.0;157.0;238
2012-10-13 04:00:00;4;0;0.0;1.0;12.3;15.15;65;11.0014;2.0;9.0;11
2012-03-13 02:00:00;1;0;1.0;3.0;21.32;25.0;72;19.9995;0.0;1.0;1
2012-08-13 02:00:00;3;0;1.0;1.0;26.24;30.305;69;7.0015;1.0;8.0;9
2011-11-01 23:00:00;4;0;1.0;1.0;13.94;18.18;87;0.0;11.0;61.0;72
2011-08-16 01:00:00;3;0;1.0;1.0;26.24;30.305;69;11.0014;4.0;12.0;16
2012-09-12 08:00:00;3;0;1.0;1.0;22.96;26.515;64;7.0015;43.0;727.0;770
2011-08-14 07:00:00;3;0;0.0;2.0;27.06;29.545;89;12.998;4.0;20.0;24
2011-10-02 13:00:00;4;0;0.0;3.0;16.4;20.455;62;15.0013;84.0;224.0;308
2012-04-07 20:00:00;-2;0;0.0;1.0;20.5;24.24;20;15.0013;73.0;135.0;208
2012-10-09 06:00:00;4;0;1.0;2.0;15.58;19.695;82;16.9979;2.0;141.0;143
2011-05-07 03:00:00;2;0;0.0;1.0;17.22;21.21;77;6.0032;9.0;9.0;18
2012-08-18 06:00:00;3;0;0.0;1.0;24.6;28.03;83;15.0013;4.0;23.0;27
2012-01-14 15:00:00;1;0;0.0;1.0;9.84;10.605;38;19.9995;49.0;177.0;226
2012-09-08 12:00:00;3.0;0;0.0;1.0;32.8;37.88;55;32.9975;220.0;474.0;694
2011-08-08 05:00:00;3;0;1.0;1.0;28.7;33.335;79;6.0032;1.0;14.0;15
2011-12-15 23:00:00;4;0;1.0;1.0;21.32;25.0;63;22.0028;10.0;104.0;114
2011-11-16 20:00:00;4;0;1.0;3.0;18.04;21.97;88;26.0027;5.0;94.0;99
2011-01-07 23:00:00;1;0;1.0;2.0;7.38;9.85;51;11.0014;1.0;14.0;15
2011-01-15 00:00:00;1;0;0.0;1.0;7.38;12.12;55;0.0;3.0;25.0;28
2011-09-08 20:00:00;3;0;1.0;2.0;25.42;27.275;94;11.0014;6.0;83.0;89
2012-12-05 02:00:00;4;0;1.0;1.0;18.86;22.725;67;11.0014;2.0;7.0;9
2011-01-05 13:00:00;1;0;1.0;1.0;11.48;12.88;30;19.9995;6.0;65.0;71
2011-01-02 00:00:00;1;0;0.0;2.0;18.86;22.725;88;19.9995;4.0;13.0;17
2012-10-17 00:00:00;4;0;1.0;1.0;15.58;19.695;76;0.0;1.0;48.0;49
2012-06-02 07:00:00;2;0;0.0;1.0;21.32;25.0;72;7.0015;9.0;77.0;86
2012-03-07 12:00:00;1;0;1.0;1.0;18.04;21.97;38;26.0027;40.0;175.0;215
2011-11-07 10:00:00;4;0;1.0;1.0;14.76;17.425;93;8.9981;28.0;95.0;123
2011-06-18 02:00:00;2;0;0.0;1.0;24.6;27.275;88;0.0;16.0;37.0;53
2012-11-02 00:00:00;4;0;1.0;1.0;13.94;16.665;57;11.0014;10.0;40.0;50
2011-10-15 06:00:00;4;0;0.0;1.0;16.4;20.455;71;0.0;5.0;15.0;20
2011-07-17 11:00:00;3;0;0.0;1.0;31.16;34.85;55;19.0012;147.0;244.0;391
2011-11-07 02:00:00;;0;1.0;1.0;13.12;17.425;93;0.0;0.0;2.0;2
2012-02-10 22:00:00;1;0;1.0;2.0;13.12;17.425;66;0.0;11.0;102.0;113
2011-11-05 03:00:00;4;0;0.0;1.0;12.3;13.635;52;19.9995;0.0;8.0;8
2012-06-19 13:00:00;2;0;1.0;1.0;30.34;34.09;58;8.9981;69.0;203.0;272
2011-08-07 16:00:00;3;0;0.0;3.0;29.52;34.85;74;19.9995;74.0;119.0;193
2012-06-03 18:00:00;2;0;0.0;1.0;28.7;31.82;34;16.9979;153.0;343.0;496
2012-06-03 05:00:00;2;0;0.0;1.0;20.5;24.24;68;0.0;1.0;11.0;12
2011-12-04 12:00:00;4;0;0.0;1.0;14.76;17.425;81;11.0014;82.0;247.0;329
2011-09-14 00:00:00;3;0;1.0;1.0;25.42;29.545;78;6.0032;5.0;28.0;33
2012-12-03 05:00:00;4;0;1.0;1.0;13.94;17.425;93;6.0032;0.0;38.0;38
2012-12-12 04:00:00;4;0;1.0;1.0;10.66;15.15;60;0.0;0.0;4.0;4
2011-10-09 02:00:00;4;0;0.0;1.0;18.86;22.725;88;0.0;20.0;35.0;55
2012-01-04 16:00:00;1;0;1.0;2.0;7.38;8.335;40;19.0012;8.0;123.0;131
2012-08-01 05:00:00;3;0;1.0;2.0;26.24;29.545;78;8.9981;3.0;46.0;49
2012-09-08 11:00:00;3;0;0.0;1.0;31.16;35.605;62;30.0026;173.0;405.0;578
2012-12-05 05:00:00;4;0;1.0;1.0;20.5;24.24;59;19.0012;1.0;48.0;49
